,0,1
0,0.7215996449939228,amt
1,0.12655936943328505,category
2,0.02837163702162392,unix_time
3,0.021284481855335317,age
4,0.016003281559766422,merch_long
5,0.015949515281353296,merch_lat
6,0.015271958918671244,job
7,0.01414655076520924,trans_num
8,0.013946286475219758,cc_num
9,0.01383046365159118,lat
10,0.013036810044021857,long
