,0,1
0,0.4140085394037626,amt
1,0.19431979947620093,category
2,0.06514398674171065,unix_time
3,0.050640922670502554,merch_long
4,0.04984675926707785,merch_lat
5,0.04857949802560205,trans_num
6,0.04339415405474448,age
7,0.03623517538741274,job
8,0.03423825456951414,lat
9,0.0320341175191259,long
10,0.03155879288434612,cc_num
